,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
0,1,42,70,66,69,32,5,42,97,17,31,59,19,33,66,32,75,35,79,94,78,8
1,2,1,29,29,60,9,99,38,18,41,53,15,38,96,55,60,86,16,41,45,17,6
2,3,55,73,22,19,21,58,45,19,66,89,42,66,47,44,7,18,13,2,68,25,9
3,4,63,93,24,71,66,58,23,63,28,81,37,84,5,3,42,92,20,23,65,28,5
4,5,98,39,34,58,87,16,99,69,4,99,38,18,99,85,31,92,44,11,26,63,10
5,6,90,35,16,77,38,50,70,66,28,99,68,58,44,38,50,93,24,51,56,81,4
6,7,71,76,81,6,87,64,14,82,65,36,64,99,51,27,88,47,24,90,81,83,5
7,8,67,23,95,39,19,87,50,38,17,61,66,43,3,54,76,75,32,55,14,66,8
8,9,42,99,21,18,61,60,59,25,28,45,56,83,98,7,25,61,35,74,86,92,1
9,10,99,39,76,86,84,48,7,17,66,50,66,55,6,95,55,12,46,93,57,91,3
10,11,49,82,43,69,28,14,73,34,24,78,29,59,56,78,69,79,96,10,4,74,7
11,12,20,38,61,80,17,99,37,10,40,24,18,62,41,91,32,26,35,94,14,46,9
12,13,28,25,34,16,92,17,32,26,50,79,45,70,68,11,78,53,12,22,51,69,6
13,14,63,14,81,45,28,14,66,97,54,49,5,22,94,27,34,51,82,92,7,17,6
14,15,57,59,44,40,59,57,17,64,45,51,91,41,67,19,66,76,50,76,12,55,3
15,16,57,55,16,34,51,76,36,76,17,20,3,80,21,46,90,6,8,47,80,42,6
16,17,13,91,76,61,11,88,56,93,4,16,22,26,56,61,57,19,67,57,33,68,10
17,18,74,41,98,86,64,53,28,21,7,64,30,66,96,91,60,87,85,50,39,52,10
18,19,81,38,68,23,60,9,93,86,79,11,29,72,79,77,4,23,24,80,2,72,10
19,20,54,91,40,34,63,32,83,45,89,87,25,20,56,75,85,52,33,96,68,11,9
20,21,98,10,53,3,24,85,88,83,52,36,57,73,94,47,5,58,1,54,71,3,8
21,22,99,87,86,8,15,88,54,76,39,22,10,93,77,55,73,53,50,93,47,5,2
22,23,69,76,90,23,98,20,21,27,46,99,48,36,1,12,95,61,91,90,48,86,8
23,24,92,28,79,64,28,88,47,26,29,77,81,66,35,79,71,99,71,6,81,68,9
24,25,7,41,65,21,33,75,23,50,20,92,47,99,1,67,76,2,81,38,11,86,2
25,26,87,58,17,5,12,30,91,36,51,30,42,11,20,98,26,75,30,99,26,75,10
26,27,37,12,19,11,42,75,62,66,69,38,42,75,45,26,89,41,80,49,71,49,4
27,28,84,92,94,70,17,36,66,1,52,57,37,22,71,70,1,12,10,71,45,26,6
28,29,85,91,26,33,75,33,89,93,28,75,18,68,54,41,53,22,1,90,12,49,8
29,30,72,93,55,36,93,84,21,75,4,22,41,9,54,67,52,62,56,77,53,3,3
30,31,13,73,6,32,99,59,89,35,73,97,48,61,49,91,54,45,20,52,89,85,2
31,32,6,29,31,8,42,20,59,55,16,37,54,96,70,26,94,2,9,27,55,78,8
32,33,14,70,88,32,76,40,15,95,12,28,36,62,22,92,61,7,11,35,25,97,10
33,34,99,54,78,15,38,33,21,91,55,70,58,60,99,26,48,62,64,7,19,26,10
34,35,88,60,65,81,87,61,6,40,27,43,60,65,82,62,67,3,77,47,75,95,5
35,36,21,90,38,67,74,98,4,55,5,82,58,68,34,97,21,41,99,64,66,63,7
36,37,32,90,74,41,70,61,45,92,52,47,91,93,12,54,99,75,2,71,27,23,8
37,38,1,90,22,36,42,16,47,11,2,88,96,6,92,70,3,80,59,23,2,32,8
38,39,18,90,25,52,1,38,84,38,27,62,98,76,62,50,33,37,13,61,64,72,10
39,40,13,68,82,10,48,18,69,15,74,12,72,68,99,88,28,95,84,29,89,65,1
40,41,38,2,37,30,65,99,53,28,81,56,57,52,99,50,95,39,20,75,82,23,2
41,42,19,1,71,11,3,29,6,20,76,57,63,15,47,97,90,72,97,59,52,20,2
42,43,98,78,43,61,16,40,66,73,10,48,29,94,2,9,37,13,74,71,6,97,4
43,44,52,49,41,96,21,24,9,20,46,29,6,51,76,86,87,5,14,85,57,36,8
44,45,33,58,35,72,43,17,51,21,70,64,45,79,52,82,18,19,79,31,57,91,7
45,46,20,28,70,76,66,66,99,66,23,91,92,88,3,55,75,82,6,45,11,58,6
46,47,48,16,44,84,22,92,8,35,97,30,59,19,23,49,73,53,80,80,71,90,5
47,48,73,49,32,59,97,8,53,55,81,13,99,93,78,49,69,24,10,18,17,27,2
48,49,98,83,70,48,7,58,12,40,54,28,74,17,13,93,23,57,61,5,98,87,5
49,50,53,74,27,24,28,87,15,18,65,37,43,93,27,59,60,10,59,54,84,4,4
50,51,47,12,72,39,87,11,27,66,78,21,74,3,26,58,55,44,87,74,85,98,6
51,52,96,52,36,72,37,3,45,45,11,17,81,9,42,85,26,56,29,36,91,66,7
52,53,49,70,58,35,34,34,72,48,81,57,74,46,63,8,99,35,4,50,22,21,6
53,54,64,19,48,44,6,2,96,79,14,21,1,56,87,52,72,72,45,21,55,16,5
54,55,61,34,47,33,71,69,39,4,54,35,52,86,77,6,79,20,79,60,42,44,7
55,56,68,68,15,47,34,24,44,66,16,70,34,80,38,55,41,91,12,38,95,16,5
56,57,40,70,39,17,85,26,78,60,4,56,35,15,89,14,68,89,12,94,81,85,5
57,58,67,91,10,2,76,59,50,80,53,96,2,63,24,26,79,83,19,28,78,96,9
58,59,80,60,71,94,99,40,75,82,86,42,93,74,69,55,44,30,69,43,83,87,4
59,60,53,7,22,50,10,39,94,90,27,79,47,78,92,98,77,42,29,41,3,69,4
60,61,70,75,96,82,48,44,57,27,43,67,76,54,93,6,98,42,28,93,33,80,6
61,62,5,46,88,32,50,31,75,67,54,39,72,81,57,3,28,38,27,35,28,65,10
62,63,74,6,62,20,76,57,12,92,93,31,97,3,78,28,45,14,97,13,85,98,7
63,64,9,58,72,33,3,6,37,51,90,84,54,28,86,11,42,69,98,25,90,27,3
64,65,49,1,98,27,30,86,36,89,73,91,6,2,10,85,91,88,89,3,46,64,6
65,66,41,37,64,3,51,6,22,66,20,37,76,44,31,25,83,72,20,36,79,65,9
66,67,48,22,44,61,40,59,88,55,95,6,60,33,32,8,23,54,18,42,13,1,7
67,68,73,85,33,70,90,1,23,51,65,6,56,85,22,54,35,84,98,88,1,96,5
68,69,92,1,8,71,68,87,51,45,25,23,5,85,24,4,20,16,43,26,37,4,1
69,70,76,78,98,63,96,93,11,5,99,51,53,35,69,5,43,16,39,68,17,17,7
70,71,50,29,39,23,4,70,48,52,57,21,82,40,9,14,97,28,38,15,62,22,7
71,72,29,62,78,33,7,70,79,17,57,68,13,98,23,9,46,20,94,59,75,22,9
72,73,3,76,83,33,51,30,89,59,64,88,61,10,28,46,12,6,14,35,5,79,8
73,74,89,22,48,58,16,11,5,44,88,42,63,5,33,32,75,38,52,25,15,88,6
74,75,18,68,43,99,74,44,37,12,32,80,68,43,43,95,35,61,78,44,54,81,2
75,76,15,26,78,78,12,64,65,99,45,14,50,85,65,21,34,20,42,22,22,35,2
76,77,6,54,99,28,30,81,90,34,76,15,77,19,14,7,50,47,12,39,24,76,6
77,78,10,93,57,78,22,17,14,35,80,92,19,79,43,97,21,35,54,1,17,78,4
78,79,88,84,20,58,81,33,35,84,75,74,69,93,63,8,18,6,48,32,81,75,3
79,80,32,7,38,64,13,48,84,28,87,70,34,83,39,76,28,84,16,75,16,41,6
80,81,58,18,44,45,83,75,85,57,78,23,27,5,8,91,85,62,16,89,93,88,8
81,82,98,37,28,42,18,89,36,28,79,34,33,75,68,10,74,69,39,60,10,34,4
82,83,66,96,42,84,13,65,28,12,81,91,25,68,31,21,28,62,63,40,64,9,3
83,84,34,30,4,16,3,76,16,49,34,10,57,20,84,84,86,60,1,98,13,69,1
84,85,26,49,1,45,18,50,10,25,20,53,55,32,20,94,80,93,89,22,33,44,2
85,86,49,85,98,40,95,39,11,3,62,21,1,76,89,47,32,97,68,78,21,67,6
86,87,23,41,85,45,20,66,44,68,50,35,81,5,66,75,69,14,64,20,28,87,10
87,88,26,11,11,90,99,23,12,78,21,23,52,19,82,35,92,9,35,24,37,56,5
88,89,58,72,54,95,30,86,45,88,28,45,92,89,15,29,26,12,97,15,4,23,7
89,90,8,2,81,11,34,37,96,95,66,86,3,64,56,60,41,26,98,51,69,48,3
90,91,56,64,92,55,73,16,81,50,17,87,38,74,91,90,38,24,96,35,65,91,4
91,92,43,68,14,92,53,49,60,23,92,24,13,51,87,89,96,1,17,23,55,8,3
92,93,38,22,62,79,32,4,46,45,20,10,63,9,90,94,15,41,48,65,63,21,3
93,94,25,28,86,79,42,89,20,20,78,41,13,88,31,89,12,54,48,53,6,79,9
94,95,89,39,29,55,39,66,51,65,5,34,43,5,76,44,64,96,63,34,67,31,2
95,96,52,26,10,87,4,93,15,95,74,78,70,62,67,71,36,91,94,39,58,86,1
96,97,95,78,88,59,37,30,6,42,7,80,96,62,23,7,66,27,32,15,97,48,2
97,98,18,62,27,49,40,95,66,56,49,76,12,65,20,34,23,15,65,19,48,87,8
98,99,28,34,38,6,62,43,91,63,2,26,67,63,15,56,47,62,54,24,29,87,6
99,100,12,50,74,60,22,97,32,3,58,41,10,44,24,51,69,23,54,70,22,96,4
