,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
0,1,76,28,7,3,4,68,77,49,23,50,53,6,14,90,35,76,75,1,77,14,9
1,2,83,90,36,63,36,34,31,64,97,19,87,51,81,85,7,74,46,31,33,28,4
2,3,60,90,60,89,80,26,98,57,5,97,69,66,45,38,76,69,54,76,54,48,6
3,4,61,97,43,71,71,68,3,29,75,59,60,85,55,56,85,98,21,30,70,52,4
4,5,44,33,44,19,71,92,35,54,59,1,38,21,81,68,88,58,55,57,98,69,1
5,6,26,45,23,70,10,60,28,29,3,69,49,45,53,69,36,72,55,31,50,37,1
6,7,47,11,77,84,73,27,73,23,57,79,69,90,80,5,98,29,21,82,27,5,2
7,8,92,20,89,44,94,65,98,69,96,39,38,21,67,91,75,97,96,35,75,51,7
8,9,81,18,21,43,40,31,18,71,82,68,16,1,34,45,46,21,27,41,73,89,8
9,10,9,16,77,63,48,20,15,31,44,16,15,6,66,16,23,83,20,29,18,90,9
10,11,94,31,20,67,99,48,60,9,42,38,58,2,56,37,62,14,81,47,94,82,10
11,12,37,11,56,67,16,63,95,37,97,89,52,6,99,64,27,5,31,24,94,54,6
12,13,33,28,67,77,69,64,23,30,51,88,51,34,70,84,47,46,92,18,18,86,5
13,14,57,97,25,39,54,71,92,69,88,73,56,98,89,60,51,83,72,33,18,33,2
14,15,74,65,64,78,48,48,96,65,92,24,62,95,36,32,35,84,29,5,72,14,3
15,16,19,19,27,81,52,56,48,57,7,34,9,71,15,55,95,50,4,65,54,38,8
16,17,84,36,24,12,6,50,45,27,8,76,35,96,4,49,35,30,75,29,29,64,5
17,18,58,85,46,68,47,93,17,62,42,18,57,69,59,33,50,6,50,3,90,52,2
18,19,55,64,65,73,91,78,44,92,69,83,77,72,72,10,94,33,52,69,60,49,1
19,20,35,83,83,70,98,94,58,64,43,16,48,67,3,75,51,91,39,33,76,56,1
20,21,21,57,74,4,42,9,25,53,99,19,31,32,79,93,84,13,88,53,9,72,9
