,job,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,w
0,1,5,63,91,16,62,24,45,51,9,29,5,90,32,70,2,40,4,89,56,4,6
1,2,85,46,4,2,23,32,49,48,74,17,51,86,37,10,33,11,61,48,2,87,4
2,3,92,50,19,93,37,99,31,39,3,6,58,74,23,12,3,44,91,62,85,84,7
3,4,75,18,15,84,38,88,51,52,15,72,63,91,16,15,77,40,89,47,54,30,8
4,5,14,47,54,63,68,3,45,45,64,46,25,10,68,60,80,33,96,6,57,37,4
5,6,84,20,12,38,67,56,18,87,30,25,13,72,84,19,63,28,47,34,56,75,8
6,7,68,90,73,1,17,24,81,17,77,26,53,5,87,88,30,65,51,23,65,93,2
7,8,1,21,65,47,16,66,3,66,1,4,55,45,18,66,19,15,9,64,75,88,5
8,9,65,99,90,26,6,8,24,51,14,97,95,95,70,39,60,12,58,62,62,55,4
9,10,94,43,99,83,22,86,54,64,96,85,29,96,95,39,36,89,9,81,55,39,1
10,11,23,62,81,69,8,87,71,50,42,63,29,4,43,58,91,18,33,68,51,8,4
11,12,83,86,45,47,11,35,9,90,96,78,27,80,94,75,15,12,26,94,23,1,6
12,13,64,79,33,31,99,81,86,98,8,55,83,75,72,50,63,18,4,88,66,31,2
13,14,99,52,71,58,61,44,58,70,25,45,17,68,89,64,38,43,2,52,53,82,6
14,15,22,6,22,44,15,60,67,95,89,52,91,99,97,79,22,6,58,45,71,24,1
15,16,41,98,3,3,83,92,14,70,84,60,29,70,3,58,45,93,15,29,17,24,6
16,17,44,20,95,79,69,37,27,79,77,59,77,22,84,55,32,2,74,87,67,75,9
17,18,32,81,66,11,22,80,59,85,76,75,87,83,87,67,63,36,26,21,91,5,2
18,19,2,10,19,54,11,10,12,28,26,2,42,79,12,36,29,81,51,55,38,45,4
19,20,58,57,21,13,89,66,76,82,12,94,41,72,31,20,2,71,57,68,4,49,10
20,21,45,85,70,42,89,25,27,98,30,85,5,19,49,46,51,14,41,48,56,51,1
21,22,50,83,30,52,5,73,42,27,16,37,51,86,36,21,54,33,74,55,93,71,2
22,23,32,58,20,58,1,93,23,18,57,74,98,64,19,5,25,79,68,45,14,4,7
23,24,72,37,35,50,19,97,36,11,49,3,51,4,19,6,86,14,51,3,71,26,4
24,25,51,57,47,37,75,46,70,70,46,14,59,46,20,18,59,99,13,89,18,20,7
25,26,47,95,12,97,71,45,73,1,85,31,87,86,87,70,86,98,96,82,9,79,8
26,27,22,75,50,54,3,46,93,86,9,75,6,49,99,3,83,34,69,38,89,95,8
27,28,5,13,14,67,62,69,29,9,49,42,59,55,10,10,18,68,26,8,10,94,5
28,29,48,93,46,62,73,1,98,53,20,51,39,9,32,73,64,29,99,30,22,61,5
29,30,96,74,48,47,75,92,49,28,81,79,51,76,75,10,58,49,36,17,61,73,10
30,31,49,16,29,26,14,9,66,7,48,98,28,90,76,31,62,30,64,3,32,74,1
31,32,90,67,18,22,2,83,27,19,20,33,69,34,46,69,49,79,68,20,79,32,5
32,33,63,25,13,99,31,51,43,71,1,30,50,28,5,62,28,18,25,53,14,22,9
33,34,81,37,98,6,80,62,70,32,84,12,98,48,23,80,57,74,58,91,37,98,2
34,35,31,38,65,30,59,20,6,4,44,9,95,75,56,90,83,65,64,81,53,71,4
35,36,84,27,12,66,58,97,20,4,75,32,67,36,54,60,97,82,1,23,7,10,9
36,37,44,15,64,24,40,81,49,12,74,49,80,84,13,38,37,64,41,64,82,54,6
37,38,60,20,17,12,34,34,46,89,74,39,94,30,77,31,3,78,65,72,10,61,4
38,39,56,91,95,27,71,88,43,79,2,33,66,6,51,8,32,72,36,91,53,73,3
39,40,57,69,61,56,55,58,29,47,46,48,1,39,92,83,13,51,58,4,54,68,8
40,41,9,91,16,96,70,13,25,6,77,35,13,13,43,30,61,83,63,44,17,1,2
41,42,5,28,24,55,61,92,61,16,48,73,8,55,33,81,44,55,69,50,34,85,9
42,43,14,12,39,97,29,81,84,80,48,86,61,17,91,30,85,20,90,87,32,9,9
43,44,76,77,90,89,21,28,58,73,83,29,11,74,21,81,66,40,37,2,89,8,1
44,45,83,78,22,6,21,77,91,44,15,27,94,99,59,52,16,76,34,49,24,20,10
45,46,7,30,30,64,45,81,72,86,87,63,58,49,61,44,74,92,1,85,7,91,7
46,47,66,88,99,76,78,20,21,44,89,88,1,72,95,4,19,72,69,56,96,33,7
47,48,98,13,3,77,56,14,77,33,42,52,43,2,83,79,8,66,10,43,64,43,4
48,49,39,65,82,11,11,91,38,54,51,66,19,89,18,21,3,9,51,61,15,1,7
49,50,54,9,76,56,57,65,25,26,56,40,12,53,7,58,82,32,56,93,78,84,7
